game,gameType,number,cardId,md_intensity,json_intensity,md_text,json_text,heatMin,heatMax,relationStage,targetMode,responseMode,interactionType,consentMode,matchRequired,boundaryTags,fallbackPolicy,signalEffects,postAction,schemaVersion,status,exception
我从来没有,never_have_i,37,PN-NHIE-037,4,4,我从来没有因为某个人靠近一点，突然变得有点紧张。,我从来没有因为某个人靠近一点，突然变得有点紧张。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,38,PN-NHIE-038,4,4,我从来没有很想知道：“TA到底是怎么评价我的？”,我从来没有很想知道：“TA到底是怎么评价我的？”,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,39,PN-NHIE-039,4,4,我从来没有聚会还没结束，就已经想过以后要不要继续联系其中一个人。,我从来没有聚会还没结束，就已经想过以后要不要继续联系其中一个人。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,40,PN-NHIE-040,4,4,我从来没有想过：“如果今晚 TA 主动约我继续下一场，我大概会答应。”,我从来没有想过：“如果今晚 TA 主动约我继续下一场，我大概会答应。”,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,41,PN-NHIE-041,4,4,今晚限定（私密）：我从来没有在今晚出现过一个“还想继续了解”的人。,今晚限定（私密）：我从来没有在今晚出现过一个“还想继续了解”的人。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,42,PN-NHIE-042,4,4,今晚限定（私密）：我从来没有因为今晚某个人，而比刚来时更期待接下来的游戏。,今晚限定（私密）：我从来没有因为今晚某个人，而比刚来时更期待接下来的游戏。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,43,PN-NHIE-043,4,4,今晚限定（私密）：我从来没有在今晚发现某个人和第一印象完全不一样，而且是加分的。,今晚限定（私密）：我从来没有在今晚发现某个人和第一印象完全不一样，而且是加分的。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,44,PN-NHIE-044,4,4,今晚限定（私密）：我从来没有在今晚特别注意过某个人笑起来是什么样子。,今晚限定（私密）：我从来没有在今晚特别注意过某个人笑起来是什么样子。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,45,PN-NHIE-045,4,4,今晚限定（私密）：我从来没有在今晚希望自己还能再和某个人被分到同一组。,今晚限定（私密）：我从来没有在今晚希望自己还能再和某个人被分到同一组。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,46,PN-NHIE-046,4,4,今晚限定（私密）：我从来没有在今晚出现过“如果 TA 坐我旁边，我会挺开心”的想法。,今晚限定（私密）：我从来没有在今晚出现过“如果 TA 坐我旁边，我会挺开心”的想法。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,47,PN-NHIE-047,4,4,今晚限定（私密）：我从来没有在今晚觉得某个人越聊越有吸引力。,今晚限定（私密）：我从来没有在今晚觉得某个人越聊越有吸引力。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,48,PN-NHIE-048,4,4,今晚限定（私密）：我从来没有在今晚想过“不知道 TA 有没有也注意到我”。,今晚限定（私密）：我从来没有在今晚想过“不知道 TA 有没有也注意到我”。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,49,PN-NHIE-049,4,4,今晚限定（私密）：我从来没有在游戏还没结束时，就希望散场后还能和某个人继续聊。,今晚限定（私密）：我从来没有在游戏还没结束时，就希望散场后还能和某个人继续聊。,4,4,flirt,all-players,private-individual,disclosure,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
我从来没有,never_have_i,50,PN-NHIE-050,5,5,今晚限定终局（私密）：我从来没有在今晚遇到一个“如果还有下一次，我愿意再见”的人。,今晚限定终局（私密）：我从来没有在今晚遇到一个“如果还有下一次，我愿意再见”的人。,4,4,continue,private-choice,private-mutual-result,disclosure,private-mutual-only,False,relationship-sensitive,skip-card,mutual-match,optional-target-select-then-match,2.3,PASS,
二选一,either_or,1,PN-EITHER-001,1,1,刚认识一群人时：主动先开口 VS 先观察一会儿再加入。,刚认识一群人时：主动先开口 VS 先观察一会儿再加入。,1,2,notice,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,2,PN-EITHER-002,1,1,聚会里更舒服的是：大家一起聊 VS 两三个人小范围聊。,聚会里更舒服的是：大家一起聊 VS 两三个人小范围聊。,1,2,notice,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,3,PN-EITHER-003,1,1,出去玩更喜欢：提前计划好 VS 到时候看心情。,出去玩更喜欢：提前计划好 VS 到时候看心情。,1,2,notice,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,4,PN-EITHER-004,1,1,和刚认识的人沟通更喜欢：文字慢慢聊 VS 当面直接聊。,和刚认识的人沟通更喜欢：文字慢慢聊 VS 当面直接聊。,1,2,notice,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,5,PN-EITHER-005,1,1,在一桌人里更喜欢坐：热闹中心 VS 相对安静的位置。,在一桌人里更喜欢坐：热闹中心 VS 相对安静的位置。,1,2,notice,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,6,PN-EITHER-006,1,1,更像你的方式：把别人逗笑 VS 被别人逗笑。,更像你的方式：把别人逗笑 VS 被别人逗笑。,1,2,notice,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,7,PN-EITHER-007,1,1,第一次见人更容易记住：名字 VS 一个小细节。,第一次见人更容易记住：名字 VS 一个小细节。,1,2,notice,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,8,PN-EITHER-008,1,1,和新认识的人打开话题更喜欢：先聊共同兴趣 VS 先听对方讲自己的事。,和新认识的人打开话题更喜欢：先聊共同兴趣 VS 先听对方讲自己的事。,1,2,notice,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,9,PN-EITHER-009,2,2,更容易让你想继续认识的是：主动的人 VS 慢热的人。,更容易让你想继续认识的是：主动的人 VS 慢热的人。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,10,PN-EITHER-010,2,2,聊天时更打动你的是：很会接话 VS 很会倾听。,聊天时更打动你的是：很会接话 VS 很会倾听。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,11,PN-EITHER-011,2,2,更容易让你加分的是：幽默感 VS 温柔感。,更容易让你加分的是：幽默感 VS 温柔感。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,12,PN-EITHER-012,2,2,第一次见面更容易影响你的：穿搭和气质 VS 聊天后的感觉。,第一次见面更容易影响你的：穿搭和气质 VS 聊天后的感觉。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,13,PN-EITHER-013,2,2,和一个人变熟更喜欢：一起尝试新东西 VS 一起做熟悉舒服的事。,和一个人变熟更喜欢：一起尝试新东西 VS 一起做熟悉舒服的事。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,14,PN-EITHER-014,2,2,消息习惯更喜欢：看到就回 VS 有空时认真回。,消息习惯更喜欢：看到就回 VS 有空时认真回。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,15,PN-EITHER-015,2,2,更吃哪一套：直接夸你 VS 记住你的细节。,更吃哪一套：直接夸你 VS 记住你的细节。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,16,PN-EITHER-016,2,2,约出去更喜欢：提前安排 VS 临时起意。,约出去更喜欢：提前安排 VS 临时起意。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,17,PN-EITHER-017,2,2,一段关系里更看重：安全感 VS 新鲜感。,一段关系里更看重：安全感 VS 新鲜感。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,18,PN-EITHER-018,2,2,更容易觉得合拍的是：一直有话聊 VS 安静待着也不尴尬。,更容易觉得合拍的是：一直有话聊 VS 安静待着也不尴尬。,2,3,know,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,19,PN-EITHER-019,3,3,产生好感更像你的是：第一眼就有感觉 VS 越聊越有感觉。,产生好感更像你的是：第一眼就有感觉 VS 越聊越有感觉。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,20,PN-EITHER-020,3,3,对一个人有好感时更像你的是：主动给信号 VS 等对方先给信号。,对一个人有好感时更像你的是：主动给信号 VS 等对方先给信号。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,21,PN-EITHER-021,3,3,更容易让你心动的是：很会聊天 VS 很有行动。,更容易让你心动的是：很会聊天 VS 很有行动。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,22,PN-EITHER-022,3,3,你更看重：心动感 VS 合拍感。,你更看重：心动感 VS 合拍感。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,23,PN-EITHER-023,3,3,更喜欢的组合是：性格相似 VS 性格互补。,更喜欢的组合是：性格相似 VS 性格互补。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,24,PN-EITHER-024,3,3,如果想继续认识一个人：希望对方先约 VS 自己也愿意主动约。,如果想继续认识一个人：希望对方先约 VS 自己也愿意主动约。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,25,PN-EITHER-025,3,3,更喜欢的联系方式：经常分享日常 VS 偶尔一次很深的聊天。,更喜欢的联系方式：经常分享日常 VS 偶尔一次很深的聊天。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,26,PN-EITHER-026,3,3,更容易让你记很久的是：记住你的小细节 VS 给你一个意外惊喜。,更容易让你记很久的是：记住你的小细节 VS 给你一个意外惊喜。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,27,PN-EITHER-027,3,3,感觉不确定时更像你的是：直接问清楚 VS 再观察一阵。,感觉不确定时更像你的是：直接问清楚 VS 再观察一阵。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,28,PN-EITHER-028,3,3,和有好感的人相处更舒服的是：大家面前也自然互动 VS 私下两个人聊更自在。,和有好感的人相处更舒服的是：大家面前也自然互动 VS 私下两个人聊更自在。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,29,PN-EITHER-029,3,3,表达在意更像你的是：直接说出来 VS 用行动让对方知道。,表达在意更像你的是：直接说出来 VS 用行动让对方知道。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,30,PN-EITHER-030,3,3,关系发展更喜欢：早点确认方向 VS 慢慢熟了再决定。,关系发展更喜欢：早点确认方向 VS 慢慢熟了再决定。,3,4,signal,all-players,public,preference,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,31,PN-EITHER-031,4,4,如果今晚对一个人有点好感，你更想：接下来坐 TA 旁边 VS 留到结束后再单独聊。,如果今晚对一个人有点好感，你更想：接下来坐 TA 旁边 VS 留到结束后再单独聊。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,32,PN-EITHER-032,4,4,一个人对你有兴趣时，你更容易注意到：眼神变多 VS 主动找话题变多。,一个人对你有兴趣时，你更容易注意到：眼神变多 VS 主动找话题变多。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,33,PN-EITHER-033,4,4,更能制造暧昧感的是：认真对视10秒 VS 单独聊5分钟。,更能制造暧昧感的是：认真对视10秒 VS 单独聊5分钟。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,34,PN-EITHER-034,4,4,更希望喜欢的人怎么推进：主动问你的联系方式 VS 主动约下一次见面。,更希望喜欢的人怎么推进：主动问你的联系方式 VS 主动约下一次见面。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,35,PN-EITHER-035,4,4,来自有好感的人，你更想先听到：夸你的外形气质 VS 夸你的性格和细节。,来自有好感的人，你更想先听到：夸你的外形气质 VS 夸你的性格和细节。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,36,PN-EITHER-036,4,4,更让你觉得“TA真的想继续认识我”的一句话是：“再聊会儿” VS “下次见”。,更让你觉得“TA真的想继续认识我”的一句话是：“再聊会儿” VS “下次见”。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,37,PN-EITHER-037,4,4,如果彼此都有点感觉，你更愿意：今晚一起去下一摊 VS 改天单独喝咖啡。,如果彼此都有点感觉，你更愿意：今晚一起去下一摊 VS 改天单独喝咖啡。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,38,PN-EITHER-038,4,4,暧昧阶段你更喜欢：先不说破慢慢感受 VS 早点确认彼此有没有感觉。,暧昧阶段你更喜欢：先不说破慢慢感受 VS 早点确认彼此有没有感觉。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,39,PN-EITHER-039,4,4,更让你心里一动的是：在大家面前被 TA 选中 VS 私下知道 TA 选了你。,更让你心里一动的是：在大家面前被 TA 选中 VS 私下知道 TA 选了你。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,40,PN-EITHER-040,4,4,如果今晚只能留下一个明确进展，你更想要：知道 TA 对你有好感 VS 确定下一次还能见。,如果今晚只能留下一个明确进展，你更想要：知道 TA 对你有好感 VS 确定下一次还能见。,4,4,flirt,all-players,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,41,PN-EITHER-041,4,4,私密选择：如果今晚真的遇到一个感兴趣的人，你更想：现在再多聊一会儿 VS 散场后继续联系。,私密选择：如果今晚真的遇到一个感兴趣的人，你更想：现在再多聊一会儿 VS 散场后继续联系。,4,4,flirt,all-players,private-individual,preference,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
二选一,either_or,42,PN-EITHER-042,4,4,私密选择：你现在更想确认的是：TA有没有也注意你 VS TA愿不愿意再见你。,私密选择：你现在更想确认的是：TA有没有也注意你 VS TA愿不愿意再见你。,4,4,flirt,all-players,private-individual,preference,skip-anytime,False,relationship-sensitive,skip-card,,none,2.3,PASS,
二选一,either_or,43,PN-EITHER-043,5,5,MATCH题：如果双方都有感觉，你更想：今晚保持轻松自然 VS 直接约好下一次。,MATCH题：如果双方都有感觉，你更想：今晚保持轻松自然 VS 直接约好下一次。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,44,PN-EITHER-044,5,5,MATCH题：现在给你们一个选择，你更想：单独聊10分钟 VS 把下一次见面定下来。,MATCH题：现在给你们一个选择，你更想：单独聊10分钟 VS 把下一次见面定下来。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,45,PN-EITHER-045,5,5,MATCH题：更能让你确认对方在意的是：TA再次主动选你 VS TA主动来找你继续聊天。,MATCH题：更能让你确认对方在意的是：TA再次主动选你 VS TA主动来找你继续聊天。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,46,PN-EITHER-046,5,5,MATCH题：如果下次单独见面，你更想：喝咖啡或喝一杯 VS 吃饭或散步。,MATCH题：如果下次单独见面，你更想：喝咖啡或喝一杯 VS 吃饭或散步。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,47,PN-EITHER-047,5,5,MATCH题：关系推进更适合你的是：多见几次慢慢认识 VS 明确说“我想继续了解你”。,MATCH题：关系推进更适合你的是：多见几次慢慢认识 VS 明确说“我想继续了解你”。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,48,PN-EITHER-048,5,5,MATCH题：如果对方问“还想见吗”，你更像：直接说想 VS 直接提出一个时间和地点。,MATCH题：如果对方问“还想见吗”，你更像：直接说想 VS 直接提出一个时间和地点。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,49,PN-EITHER-049,5,5,MATCH题：更让你觉得靠谱的继续信号是：主动发消息 VS 主动提出见面。,MATCH题：更让你觉得靠谱的继续信号是：主动发消息 VS 主动提出见面。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
二选一,either_or,50,PN-EITHER-050,5,5,MATCH终局：今晚之后，你愿意哪些下一步？可多选：今晚继续多聊一会儿 / 改天单独再见 / 先保持轻松自然。,MATCH终局：今晚之后，你愿意哪些下一步？可多选：今晚继续多聊一会儿 / 改天单独再见 / 先保持轻松自然。,4,4,continue,match-pair,private-mutual-result,preference,private-mutual-only,True,relationship-sensitive,skip-card,one-off-mutual,show-intersection-only,2.3,PASS,
指人游戏,pointing,1,PN-POINT-001,1,1,指一个今晚你觉得最容易聊起来的异性。,指一个今晚你觉得最容易聊起来的异性。,1,2,notice,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,2,PN-POINT-002,1,1,指一个让你觉得相处最放松的异性。,指一个让你觉得相处最放松的异性。,1,2,notice,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,3,PN-POINT-003,1,1,指一个第一印象让你觉得最友好的异性。,指一个第一印象让你觉得最友好的异性。,1,2,notice,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,4,PN-POINT-004,1,1,指一个你最想问“你平时最喜欢做什么”的异性。,指一个你最想问“你平时最喜欢做什么”的异性。,1,2,notice,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,5,PN-POINT-005,1,1,指一个如果下一轮要临时组队，你觉得最容易配合的异性。,指一个如果下一轮要临时组队，你觉得最容易配合的异性。,1,2,notice,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,6,PN-POINT-006,1,1,指一个你觉得笑起来最有感染力的异性。,指一个你觉得笑起来最有感染力的异性。,1,2,notice,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,7,PN-POINT-007,1,1,指一个你最想听 TA 讲一个故事的异性。,指一个你最想听 TA 讲一个故事的异性。,1,2,notice,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,8,PN-POINT-008,1,1,指一个到目前为止你最想再多认识一点的异性。,指一个到目前为止你最想再多认识一点的异性。,1,2,notice,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,9,PN-POINT-009,2,2,指一个和第一印象相比，今晚给你“加分最多”的异性。,指一个和第一印象相比，今晚给你“加分最多”的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,10,PN-POINT-010,2,2,指一个今晚穿搭或气质最符合你审美的异性。,指一个今晚穿搭或气质最符合你审美的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,11,PN-POINT-011,2,2,指一个你愿意坐到 TA 旁边再玩两轮的异性。,指一个你愿意坐到 TA 旁边再玩两轮的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,12,PN-POINT-012,2,2,指一个你最想知道“TA第一眼怎么看你”的异性。,指一个你最想知道“TA第一眼怎么看你”的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,13,PN-POINT-013,2,2,指一个你最想和 TA 一起玩下一种游戏的异性。,指一个你最想和 TA 一起玩下一种游戏的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,14,PN-POINT-014,2,2,指一个你觉得和自己有一点“一路人”感觉的异性。,指一个你觉得和自己有一点“一路人”感觉的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,15,PN-POINT-015,2,2,指一个你最想和 TA 交换一首歌、一个餐厅或一个电影推荐的异性。,指一个你最想和 TA 交换一首歌、一个餐厅或一个电影推荐的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,16,PN-POINT-016,2,2,指一个你觉得最会认真听别人讲话的异性。,指一个你觉得最会认真听别人讲话的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,17,PN-POINT-017,2,2,指一个今晚最让你发现“原来 TA 和想象中不一样”的异性。,指一个今晚最让你发现“原来 TA 和想象中不一样”的异性。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,18,PN-POINT-018,2,2,周末如果临时想组一个轻松活动，你最想先问哪位异性“你平时休息日都怎么过”？指 TA。,周末如果临时想组一个轻松活动，你最想先问哪位异性“你平时休息日都怎么过”？指 TA。,2,3,know,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,19,PN-POINT-019,3,3,如果只能继续和一位异性聊十分钟，你指谁？,如果只能继续和一位异性聊十分钟，你指谁？,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,20,PN-POINT-020,3,3,指一个你觉得今晚越聊越有吸引力的异性。,指一个你觉得今晚越聊越有吸引力的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,21,PN-POINT-021,3,3,指一个你最希望 TA 主动再问你一个问题的异性。,指一个你最希望 TA 主动再问你一个问题的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,22,PN-POINT-022,3,3,如果下一轮可以自由选搭档，你指谁？,如果下一轮可以自由选搭档，你指谁？,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,23,PN-POINT-023,3,3,指一个你最希望 TA 现在主动把话题聊深一点的异性。,指一个你最希望 TA 现在主动把话题聊深一点的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,24,PN-POINT-024,3,3,指一个如果 TA 下一轮坐到你旁边，你会最开心的异性。,指一个如果 TA 下一轮坐到你旁边，你会最开心的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,25,PN-POINT-025,3,3,指一个你最想收到 TA 一句真诚夸奖的异性。,指一个你最想收到 TA 一句真诚夸奖的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,26,PN-POINT-026,3,3,指一个你愿意和 TA 单独去拿杯饮料、再聊两分钟的异性。,指一个你愿意和 TA 单独去拿杯饮料、再聊两分钟的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,27,PN-POINT-027,3,3,指一个今晚曾经有一个瞬间突然让你特别注意到的异性。,指一个今晚曾经有一个瞬间突然让你特别注意到的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,28,PN-POINT-028,3,3,指一个你最想确认“我们是不是其实挺聊得来”的异性。,指一个你最想确认“我们是不是其实挺聊得来”的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,29,PN-POINT-029,3,3,指一个如果散场时 TA 说“再聊一会儿”，你最可能答应的异性。,指一个如果散场时 TA 说“再聊一会儿”，你最可能答应的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,30,PN-POINT-030,3,3,指一个你最希望系统后面还能再把你们配到一起的异性。,指一个你最希望系统后面还能再把你们配到一起的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,31,PN-POINT-031,3,3,指一个如果散场前还剩十分钟，你最想继续聊的异性。,指一个如果散场前还剩十分钟，你最想继续聊的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,32,PN-POINT-032,3,3,指一个你最希望下次还会在同一桌碰到的异性。,指一个你最希望下次还会在同一桌碰到的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,33,PN-POINT-033,3,3,指一个如果下一轮由对方反选，你最希望 TA 会选你的异性。,指一个如果下一轮由对方反选，你最希望 TA 会选你的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
